step,waiting,running,done,machines,available,status,timestamp
2330,0,0,0,46,40,1,1425566462
2331,0,0,0,46,40,1,1425566432
2332,0,0,0,46,40,1,1425566402
2333,0,0,0,46,40,1,1425566372
2334,0,0,0,46,40,1,1425566342
2335,0,0,0,46,40,1,1425566312
2336,0,0,0,46,40,1,1425566282
2337,0,0,0,46,40,1,1425566252
2338,0,0,0,46,40,1,1425566222
2339,0,0,0,46,40,1,1425566192
2340,0,0,0,46,40,1,1425566162
2341,0,0,0,46,40,1,1425566132
2342,0,0,0,46,40,1,1425566102
2343,0,0,0,46,40,1,1425566072
2344,0,0,0,46,40,1,1425566042
2345,0,0,0,46,40,1,1425566012
2346,0,0,0,46,40,1,1425565982
2347,0,0,0,46,40,1,1425565952
2348,0,0,0,46,40,1,1425565922
2349,0,0,0,46,40,1,1425565892
2350,0,0,0,46,40,1,1425565862
2351,0,0,0,46,40,1,1425565832
2352,0,0,0,46,40,1,1425565802
2353,0,0,0,46,40,1,1425565772
2354,0,0,0,46,40,1,1425565742
2355,0,0,0,46,40,1,1425565712
2356,0,0,0,46,40,1,1425565682
2357,0,0,0,46,40,1,1425565652
2358,0,0,0,46,40,1,1425565622
2359,0,0,0,46,40,1,1425565592
2360,0,0,0,46,40,1,1425565562
2361,0,0,0,46,40,1,1425565532
2362,0,0,0,46,40,1,1425565502
2363,0,0,0,46,40,1,1425565472
2364,0,0,0,46,40,1,1425565442
2365,0,0,0,46,40,1,1425565411
2366,0,0,0,46,40,1,1425565381
2367,0,0,0,46,40,1,1425565351
2368,0,0,0,46,40,1,1425565321
2369,0,0,0,46,40,1,1425565292
2370,0,0,0,46,40,1,1425565262
2371,0,0,0,46,40,1,1425565231
2372,0,0,0,46,40,1,1425565201
2373,0,0,0,46,40,1,1425565171
2374,0,0,0,46,40,1,1425565141
2375,0,0,0,46,40,1,1425565112
2376,0,0,0,46,40,1,1425565082
2377,0,0,0,46,40,1,1425565052
2378,0,0,0,46,40,1,1425565022
2379,0,0,0,46,40,1,1425564992
2380,0,0,0,46,40,1,1425564962
2381,0,0,0,46,40,1,1425564932
2382,0,0,0,46,40,1,1425564902
2383,0,0,0,46,40,1,1425564872
2384,0,0,0,46,40,1,1425564842
2385,0,0,0,46,40,1,1425564812
2386,0,0,0,46,40,1,1425564782
2387,0,0,0,46,40,1,1425564752
2388,0,0,0,46,40,1,1425564722
2389,0,0,0,46,40,1,1425564692
2390,0,0,0,46,40,1,1425564662
2391,0,0,0,46,40,1,1425564632
2392,0,0,0,46,40,1,1425564602
2393,0,0,0,46,40,1,1425564572
2394,0,0,0,46,40,1,1425564542
2395,0,0,0,46,40,1,1425564512
2396,0,0,0,46,40,1,1425564481
2397,0,0,0,46,40,1,1425564452
2398,0,0,0,46,40,1,1425564421
2399,0,0,0,46,40,1,1425564392
2400,0,0,0,46,40,1,1425564362
2401,0,0,0,46,40,1,1425564332
2402,0,0,0,46,40,1,1425564302
2403,0,0,0,46,40,1,1425564272
2404,0,0,0,46,40,1,1425564242
2405,0,0,0,46,40,1,1425564212
2406,0,0,0,46,40,1,1425564182
2407,0,0,0,46,40,1,1425564152
2408,0,0,0,46,40,1,1425564122
2409,0,0,0,46,40,1,1425564092
2410,0,0,0,46,40,1,1425564062
2411,0,0,0,46,40,1,1425564031
2412,0,0,0,46,40,1,1425564001
2413,0,0,0,46,40,1,1425563972
2414,0,0,0,46,40,1,1425563942
2415,0,0,0,46,40,1,1425563911
2416,0,0,0,46,40,1,1425563881
2417,0,0,0,46,40,1,1425563851
2418,0,0,0,46,40,1,1425563821
2419,0,0,0,46,40,1,1425563792
2420,0,0,0,46,40,1,1425563762
2421,0,0,0,46,40,1,1425563732
2422,0,0,0,46,40,1,1425563702
2423,0,0,0,46,40,1,1425563672
2424,0,0,0,46,40,1,1425563642
2425,0,0,0,46,40,1,1425563612
2426,0,0,0,46,40,1,1425563582
2427,0,0,0,46,40,1,1425563552
2428,0,0,0,46,40,1,1425563522
2429,0,0,0,46,40,1,1425563492
2430,0,0,0,46,40,1,1425563462
2431,0,0,0,46,40,1,1425563432
2432,0,0,0,46,40,1,1425563402
2433,0,0,0,46,40,1,1425563372
2434,0,0,0,46,40,1,1425563342
2435,0,0,0,46,40,1,1425563312
2436,0,0,0,46,40,1,1425563282
2437,0,0,0,46,40,1,1425563252
2438,0,0,0,46,40,1,1425563222
2439,0,0,0,46,40,1,1425563192
2440,0,0,0,46,40,1,1425563162
2441,0,0,0,46,40,1,1425563132
2442,0,0,0,46,40,1,1425563102
2443,0,0,0,46,40,1,1425563072
2444,0,0,0,46,40,1,1425563042
2445,0,0,0,46,40,1,1425563012
2446,0,0,0,46,40,1,1425562982
2447,0,0,0,46,40,1,1425562952
2448,0,0,0,46,40,1,1425562922
2449,0,0,0,46,40,1,1425562892
2450,0,0,0,46,40,1,1425562862
2451,0,0,0,46,40,1,1425562832
2452,0,0,0,46,40,1,1425562802
2453,0,0,0,46,40,1,1425562772
2454,0,0,0,46,40,1,1425562742
2455,0,0,0,46,40,1,1425562712
2456,0,0,0,46,40,1,1425562682
2457,0,0,0,46,40,1,1425562651
2458,0,0,0,46,40,1,1425562621
2459,0,0,0,46,40,1,1425562591
2460,0,0,0,46,40,1,1425562561
2461,0,0,0,46,40,1,1425562532
2462,0,0,0,46,40,1,1425562502
2463,0,0,0,46,40,1,1425562472
2464,0,0,0,46,40,1,1425562442
2465,0,0,0,46,40,1,1425562411
2466,0,0,0,46,40,1,1425562381
2467,0,0,0,46,40,1,1425562352
2468,0,0,0,46,40,1,1425562322
2469,0,0,0,46,40,1,1425562292
2470,0,0,0,46,40,1,1425562262
2471,0,0,0,46,40,1,1425562232
2472,0,0,0,46,40,1,1425562202
2473,0,0,0,46,40,1,1425562171
2474,0,0,0,46,40,1,1425562141
2475,0,0,0,46,40,1,1425562112
2476,0,0,0,46,40,1,1425562082
2477,0,0,0,46,40,1,1425562052
2478,0,0,0,46,40,1,1425562022
2479,0,0,0,46,40,1,1425561992
2480,0,0,0,46,40,1,1425561962
2481,0,0,0,46,40,1,1425561931
2482,0,0,0,46,40,1,1425561901
2483,0,0,0,46,40,1,1425561872
2484,0,0,0,46,40,1,1425561842
2485,0,0,0,46,40,1,1425561812
2486,0,0,0,46,40,1,1425561782
2487,0,0,0,46,40,1,1425561751
2488,0,0,0,46,40,1,1425561722
2489,0,0,0,46,40,1,1425561692
2490,0,0,0,46,40,1,1425561662
2491,0,0,0,46,40,1,1425561632
2492,0,0,0,46,40,1,1425561602
2493,0,0,0,46,40,1,1425561571
2494,0,0,0,46,40,1,1425561541
2495,0,0,0,46,40,1,1425561512
2496,0,0,0,46,40,1,1425561482
2497,0,0,0,46,40,1,1425561452
2498,0,0,0,46,40,1,1425561422
2499,0,0,0,46,40,1,1425561392
2500,0,0,0,46,40,1,1425561362
2501,0,0,0,46,40,1,1425561331
2502,0,0,0,46,40,1,1425561302
2503,0,0,0,46,40,1,1425561271
2504,0,0,0,46,40,1,1425561241
2505,0,0,0,46,40,1,1425561212
2506,0,0,0,46,40,1,1425561182
2507,0,0,0,46,40,1,1425561152
2508,0,0,0,46,40,1,1425561121
2509,0,0,0,46,40,1,1425561092
2510,0,0,0,46,40,1,1425561062
2511,0,0,0,46,40,1,1425561032
2512,0,0,0,46,40,1,1425561002
2513,0,0,0,46,40,1,1425560972
2514,0,0,0,46,40,1,1425560942
2515,0,0,0,46,40,1,1425560912
2516,0,0,0,46,40,1,1425560882
2517,0,0,0,46,40,1,1425560851
2518,0,0,0,46,40,1,1425560821
2519,0,0,0,46,40,1,1425560792
2520,0,0,0,46,40,1,1425560762
2521,0,0,0,46,40,1,1425560732
2522,0,0,0,46,40,1,1425560702
2523,0,0,0,46,40,1,1425560671
2524,0,0,0,46,40,1,1425560642
2525,0,0,0,46,40,1,1425560612
2526,0,0,0,46,40,1,1425560582
2527,0,0,0,46,40,1,1425560552
2528,0,0,0,46,40,1,1425560522
2529,0,0,0,46,40,1,1425560492
2530,0,0,0,46,40,1,1425560462
2531,0,0,0,46,40,1,1425560432
2532,0,0,0,46,40,1,1425560402
2533,0,0,0,46,40,1,1425560372
2534,0,0,0,46,40,1,1425560342
2535,0,0,0,46,40,1,1425560312
2536,0,0,0,46,40,1,1425560282
2537,0,0,0,46,40,1,1425560252
2538,0,0,0,46,40,1,1425560221
2539,0,0,0,46,40,1,1425560192
2540,0,0,0,46,40,1,1425560162
2541,0,0,0,46,40,1,1425560132
2542,0,0,0,46,40,1,1425560101
2543,0,0,0,46,40,1,1425560071
2544,0,0,0,46,40,1,1425560041
2545,0,0,0,46,40,1,1425560012
2546,0,0,0,46,40,1,1425559982
2547,0,0,0,46,40,1,1425559951
2548,0,0,0,46,40,1,1425559922
2549,0,0,0,46,40,1,1425559892
2550,0,0,0,46,40,1,1425559862
2551,0,0,0,46,40,1,1425559832
2552,0,0,0,46,40,1,1425559802
2553,0,0,0,46,40,1,1425559772
2554,0,0,0,46,40,1,1425559742
2556,0,0,0,46,40,1,1425559682
2557,0,0,0,46,40,1,1425559652
2558,0,0,0,46,40,1,1425559622
2559,0,0,0,46,40,1,1425559592
2560,0,0,0,46,40,1,1425559562
2561,0,0,0,46,40,1,1425559532
2562,0,0,0,46,40,1,1425559502
2563,0,0,0,46,40,1,1425559472
2564,0,0,0,46,40,1,1425559442
2565,0,0,0,46,40,1,1425559412
2566,0,0,0,46,40,1,1425559382
2567,0,0,0,46,40,1,1425559352
2568,0,0,0,46,40,1,1425559321
2569,0,0,0,46,40,1,1425559291
2570,0,0,0,46,40,1,1425559261
2571,0,0,0,46,40,1,1425559232
2572,0,0,0,46,40,1,1425559201
2573,0,0,0,46,40,1,1425559172
2574,0,0,0,46,40,1,1425559142
2575,0,0,0,46,40,1,1425559112
2576,0,0,0,46,40,1,1425559082
2577,0,0,0,46,40,1,1425559052
2578,0,0,0,46,40,1,1425559022
2579,0,0,0,46,40,1,1425558991
2580,0,0,0,46,40,1,1425558961
2581,0,0,0,46,40,1,1425558932
2582,0,0,0,46,40,1,1425558902
2583,0,0,0,46,40,1,1425558871
2584,0,0,0,46,40,1,1425558841
2585,0,0,0,46,40,1,1425558812
2586,0,0,0,46,40,1,1425558782
2587,0,0,0,46,40,1,1425558751
2588,0,0,0,46,40,1,1425558721
2589,0,0,0,46,40,1,1425558691
2590,0,0,0,46,40,1,1425558661
2591,0,0,0,46,40,1,1425558632
2592,0,0,0,46,40,1,1425558602
2593,0,0,0,46,40,1,1425558572
2594,0,0,0,46,40,1,1425558542
2595,0,0,0,46,40,1,1425558511
2596,0,0,0,46,40,1,1425558481
2597,0,0,0,46,40,1,1425558452
2598,0,0,0,46,40,1,1425558422
2599,0,0,0,46,40,1,1425558392
2600,0,0,0,46,40,1,1425558361
2601,0,0,0,46,40,1,1425558332
2602,0,0,0,46,40,1,1425558302
2603,0,0,0,46,40,1,1425558272
2604,0,0,0,46,40,1,1425558243
2605,0,0,0,46,40,1,1425558212
2606,0,0,0,46,40,1,1425558182
2607,0,0,0,46,40,1,1425558151
2608,0,0,0,46,40,1,1425558121
2609,0,0,0,46,40,1,1425558092
2610,0,0,0,46,40,1,1425558062
2611,0,0,0,46,40,1,1425558032
2612,0,0,0,46,40,1,1425558002
2613,0,0,0,46,40,1,1425557971
2614,0,0,0,46,40,1,1425557941
2615,0,0,0,46,40,1,1425557912
2616,0,0,0,46,40,1,1425557881
2617,0,0,0,46,40,1,1425557852
2618,0,0,0,46,40,1,1425557822
2619,0,0,0,46,40,1,1425557792
2620,0,0,0,46,40,1,1425557762
2621,0,0,0,46,40,1,1425557731
2622,0,0,0,46,40,1,1425557701
2623,0,0,0,46,40,1,1425557671
2624,0,0,0,46,40,1,1425557641
2625,0,0,0,46,40,1,1425557612
2626,0,0,0,46,40,1,1425557582
2627,0,0,0,46,40,1,1425557551
2628,0,0,0,46,40,1,1425557521
2629,0,0,0,46,40,1,1425557492
2630,0,0,0,46,40,1,1425557462
2631,0,0,0,46,40,1,1425557431
2632,0,0,0,46,40,1,1425557402
2633,0,0,0,46,40,1,1425557372
2634,0,0,0,46,40,1,1425557342
2635,0,0,0,46,40,1,1425557312
2636,0,0,0,46,40,1,1425557281
2637,0,0,0,46,40,1,1425557251
2638,0,0,0,46,40,1,1425557221
2639,0,0,0,46,40,1,1425557191
2640,0,0,0,46,40,1,1425557161
2641,0,0,0,46,40,1,1425557132
2642,0,0,0,46,40,1,1425557102
2643,0,0,0,46,40,1,1425557071
2644,0,0,0,46,40,1,1425557041
2645,0,0,0,46,40,1,1425557012
2646,0,0,0,46,40,1,1425556981
2647,0,0,0,46,40,1,1425556951
2648,0,0,0,46,40,1,1425556921
2649,0,0,0,46,40,1,1425556891
2650,0,0,0,46,40,1,1425556861
2651,0,0,0,46,40,1,1425556832
2652,0,0,0,46,40,1,1425556802
2653,0,0,0,46,40,1,1425556772
2654,0,0,0,46,40,1,1425556742
2655,0,0,0,46,40,1,1425556712
2656,0,0,0,46,40,1,1425556682
2657,0,0,0,46,40,1,1425556652
2658,0,0,0,46,40,1,1425556622
2659,0,0,0,46,40,1,1425556591
2660,0,0,0,46,40,1,1425556561
2661,0,0,0,46,40,1,1425556532
2662,0,0,0,46,40,1,1425556502
2663,0,0,0,46,40,1,1425556472
2664,0,0,0,46,40,1,1425556442
2665,0,0,0,46,40,1,1425556412
2666,0,0,0,46,40,1,1425556382
2667,0,0,0,46,40,1,1425556352
2668,0,0,0,46,40,1,1425556322
2669,0,0,0,46,40,1,1425556291
2670,0,0,0,46,40,1,1425556261
2671,0,0,0,46,40,1,1425556232
2672,0,0,0,46,40,1,1425556202
2673,0,0,0,46,40,1,1425556172
2674,0,0,0,46,40,1,1425556142
2675,0,0,0,46,40,1,1425556111
2676,0,0,0,46,40,1,1425556081
2677,0,0,0,46,40,1,1425556052
2678,0,0,0,46,40,1,1425556022
2679,0,0,0,46,40,1,1425555993
2680,0,0,0,46,40,1,1425555962
2681,0,0,0,46,40,1,1425555932
2682,0,0,0,46,40,1,1425555902
2683,0,0,0,46,40,1,1425555871
2684,0,0,0,46,40,1,1425555841
2685,0,0,0,46,40,1,1425555812
2686,0,0,0,46,40,1,1425555782
2687,0,0,0,46,40,1,1425555752
2688,0,0,0,46,40,1,1425555722
2689,0,0,0,46,40,1,1425555692
2690,0,0,0,46,40,1,1425555662
2691,0,0,0,46,40,1,1425555631
2692,0,0,0,46,40,1,1425555601
2693,0,0,0,46,40,1,1425555572
2694,0,0,0,46,40,1,1425555541
2695,0,0,0,46,40,1,1425555512
2696,0,0,0,46,40,1,1425555482
2697,0,0,0,46,40,1,1425555452
2698,0,0,0,46,40,1,1425555422
2699,0,0,0,46,40,1,1425555392
2700,0,0,0,46,40,1,1425555362
2701,0,0,0,46,40,1,1425555331
2702,0,0,0,46,40,1,1425555301
2703,0,0,0,46,40,1,1425555272
2704,0,0,0,46,40,1,1425555242
2705,0,0,0,46,40,1,1425555212
2706,0,0,0,46,40,1,1425555182
2707,0,0,0,46,40,1,1425555151
2708,0,0,0,46,40,1,1425555121
2709,0,0,0,46,40,1,1425555091
2710,0,0,0,46,40,1,1425555061
2711,0,0,0,46,40,1,1425555031
2712,0,0,0,46,40,1,1425555001
2713,0,0,0,46,40,1,1425554972
2714,0,0,0,46,40,1,1425554942
2715,0,0,0,46,40,1,1425554912
2716,0,0,0,46,40,1,1425554882
2717,0,0,0,46,40,1,1425554851
2718,0,0,0,46,40,1,1425554821
2719,0,0,0,46,40,1,1425554792
2720,0,0,0,46,40,1,1425554762
2721,0,0,0,46,40,1,1425554731
2722,0,0,0,46,40,1,1425554701
2723,0,0,0,46,40,1,1425554672
2724,0,0,0,46,40,1,1425554642
2725,0,0,0,46,40,1,1425554612
2726,0,0,0,46,40,1,1425554582
2727,0,0,0,46,40,1,1425554552
2728,0,0,0,46,40,1,1425554522
2729,0,0,0,46,40,1,1425554492
2730,0,0,0,46,40,1,1425554462
2731,0,0,0,46,40,1,1425554431
2732,0,0,0,46,40,1,1425554401
2733,0,0,0,46,40,1,1425554371
2734,0,0,0,46,40,1,1425554341
2735,0,0,0,46,40,1,1425554312
2736,0,0,0,46,40,1,1425554282
2737,0,0,0,46,40,1,1425554252
2738,0,0,0,46,40,1,1425554222
2739,0,0,0,46,40,1,1425554192
2740,0,0,0,46,40,1,1425554162
2741,0,0,0,46,40,1,1425554131
2742,0,0,0,46,40,1,1425554101
2743,0,0,0,46,40,1,1425554072
2744,0,0,0,46,40,1,1425554042
2745,0,0,0,46,40,1,1425554011
2746,0,0,0,46,40,1,1425553981
2747,0,0,0,46,40,1,1425553952
2748,0,0,0,46,40,1,1425553922
2749,0,0,0,46,40,1,1425553892
2750,0,0,0,46,40,1,1425553862
2751,0,0,0,46,40,1,1425553831
2752,0,0,0,46,40,1,1425553801
2753,0,0,0,46,40,1,1425553772
2754,0,0,0,46,40,1,1425553742
2755,0,0,0,46,40,1,1425553712
2756,0,0,0,46,40,1,1425553682
2757,0,0,0,46,40,1,1425553652
2758,0,0,0,46,40,1,1425553622
2759,0,0,0,46,40,1,1425553592
2760,0,0,0,46,40,1,1425553562
2761,0,0,0,46,40,1,1425553531
2762,0,0,0,46,40,1,1425553501
2763,0,0,0,46,40,1,1425553472
2764,0,0,0,46,40,1,1425553441
2765,0,0,0,46,40,1,1425553411
2766,0,0,0,46,40,1,1425553381
2767,0,0,0,46,40,1,1425553351
2768,0,0,0,46,40,1,1425553321
2769,0,0,0,46,40,1,1425553292
2770,0,0,0,46,40,1,1425553262
2771,0,0,0,46,40,1,1425553232
2772,0,0,0,46,40,1,1425553202
2773,0,0,0,46,40,1,1425553172
2774,0,0,0,46,40,1,1425553142
2775,0,0,0,46,40,1,1425553112
2776,0,0,0,46,40,1,1425553082
2777,0,0,0,46,40,1,1425553051
2778,0,0,0,46,40,1,1425553021
2779,0,0,0,46,40,1,1425552991
2780,0,0,0,46,40,1,1425552961
2781,0,0,0,46,40,1,1425552931
2782,0,0,0,46,40,1,1425552901
2783,0,0,0,46,40,1,1425552872
2784,0,0,0,46,40,1,1425552842
2785,0,0,0,46,40,1,1425552811
2786,0,0,0,46,40,1,1425552781
2787,0,0,0,46,40,1,1425552751
2788,0,0,0,46,40,1,1425552721
2789,0,0,0,46,40,1,1425552691
2790,0,0,0,46,40,1,1425552661
2791,0,0,0,46,40,1,1425552631
2792,0,0,0,46,40,1,1425552601
2793,0,0,0,46,40,1,1425552572
2794,0,0,0,46,40,1,1425552542
2795,0,0,0,46,40,1,1425552511
2796,0,0,0,46,40,1,1425552481
2797,0,0,0,46,40,1,1425552451
2798,0,0,0,46,40,1,1425552421
2799,0,0,0,46,40,1,1425552392
2800,0,0,0,46,40,1,1425552362
2801,0,0,0,46,40,1,1425552331
2802,0,0,0,46,40,1,1425552301
2803,0,0,0,46,40,1,1425552272
2804,0,0,0,46,40,1,1425552242
2805,0,0,0,46,40,1,1425552212
2806,0,0,0,46,40,1,1425552182
2807,0,0,0,46,40,1,1425552152
2808,0,0,0,46,40,1,1425552122
2809,0,0,0,46,40,1,1425552092
2810,0,0,0,46,40,1,1425552062
2811,0,0,0,46,40,1,1425552032
2812,0,0,0,46,40,1,1425552002
2813,0,0,0,46,40,1,1425551971
2814,0,0,0,46,40,1,1425551941
2815,0,0,0,46,40,1,1425551911
2816,0,0,0,46,40,1,1425551881
2817,0,0,0,46,40,1,1425551851
2818,0,0,0,46,40,1,1425551821
2819,0,0,0,46,40,1,1425551792
2820,0,0,0,46,40,1,1425551762
2821,0,0,0,46,40,1,1425551732
2822,0,0,0,46,40,1,1425551702
2823,0,0,0,46,40,1,1425551671
2824,0,0,0,46,40,1,1425551641
2825,0,0,0,46,40,1,1425551612
2826,0,0,0,46,40,1,1425551582
2827,0,0,0,46,40,1,1425551552
2828,0,0,0,46,40,1,1425551522
2829,0,0,0,46,40,1,1425551492
2830,0,0,0,46,40,1,1425551462
2831,0,0,0,46,40,1,1425551431
2832,0,0,0,46,40,1,1425551401
2833,0,0,0,46,40,1,1425551371
2834,0,0,0,46,40,1,1425551341
2835,0,0,0,46,40,1,1425551312
2836,0,0,0,46,40,1,1425551282
2837,0,0,0,46,40,1,1425551251
2838,0,0,0,46,40,1,1425551221
2839,0,0,0,46,40,1,1425551191
2840,0,0,0,46,40,1,1425551161
2841,0,0,0,46,40,1,1425551132
2842,0,0,0,46,40,1,1425551102
2843,0,0,0,46,40,1,1425551071
2844,0,0,0,46,40,1,1425551041
2845,0,0,0,46,40,1,1425551012
2846,0,0,0,46,40,1,1425550982
2847,0,0,0,46,40,1,1425550952
2848,0,0,0,46,40,1,1425550922
2849,0,0,0,46,40,1,1425550892
2850,0,0,0,46,40,1,1425550862
2851,0,0,0,46,40,1,1425550831
2852,0,0,0,46,40,1,1425550801
2853,0,0,0,46,40,1,1425550771
2854,0,0,0,46,40,1,1425550741
2855,0,0,0,46,40,1,1425550711
2856,0,0,0,46,40,1,1425550681
2857,0,0,0,46,40,1,1425550652
2858,0,0,0,46,40,1,1425550622
2859,0,0,0,46,40,1,1425550592
2860,0,0,0,46,40,1,1425550562
2861,0,0,0,46,40,1,1425550531
2862,0,0,0,46,40,1,1425550501
2863,0,0,0,46,40,1,1425550471
2864,0,0,0,46,40,1,1425550441
2865,0,0,0,46,40,1,1425550412
2866,0,0,0,46,40,1,1425550382
2867,0,0,0,46,40,1,1425550351
2868,0,0,0,46,40,1,1425550321
2869,0,0,0,46,40,1,1425550292
2870,0,0,0,46,40,1,1425550262
2871,0,0,0,46,40,1,1425550232
2872,0,0,0,46,40,1,1425550202
2873,0,0,0,46,40,1,1425550172
2874,0,0,0,46,40,1,1425550142
2875,0,0,0,46,40,1,1425550111
2876,0,0,0,46,40,1,1425550081
2877,0,0,0,46,40,1,1425550052
2878,0,0,0,46,40,1,1425550022
2879,0,0,0,46,40,1,1425549992
2880,0,0,0,46,40,1,1425549962
2881,0,0,0,46,40,1,1425549931
2882,0,0,0,46,40,1,1425549901
2883,0,0,0,46,40,1,1425549871
2884,0,0,0,46,40,1,1425549841
2885,0,0,0,46,40,1,1425549812
2886,0,0,0,46,40,1,1425549782
2887,0,0,0,46,40,1,1425549752
2888,0,0,0,46,40,1,1425549722
2889,0,0,0,46,40,1,1425549693
2890,0,0,0,46,40,1,1425549663
2891,0,0,0,46,40,1,1425549633
2892,0,0,0,46,40,1,1425549603
2893,0,0,0,46,40,1,1425549572
2894,0,0,0,46,40,1,1425549542
2895,0,0,0,46,40,1,1425549512
2896,0,0,0,46,40,1,1425549481
2897,0,0,0,46,40,1,1425549451
2898,0,0,0,46,40,1,1425549421
2899,0,0,0,46,40,1,1425549392
2900,0,0,0,46,40,1,1425549362
2901,0,0,0,46,40,1,1425549332
2902,0,0,0,46,40,1,1425549302
2903,0,0,0,46,40,1,1425549271
2904,0,0,0,46,40,1,1425549241
2905,0,0,0,46,40,1,1425549211
2906,0,0,0,46,40,1,1425549181
2907,0,0,0,46,40,1,1425549151
2908,0,0,0,46,40,1,1425549121
2909,0,0,0,46,40,1,1425549092
2910,0,0,0,46,40,1,1425549062
2911,0,0,0,46,40,1,1425549031
2912,0,0,0,46,40,1,1425549001
2913,0,0,0,46,40,1,1425548971
2914,0,0,0,46,40,1,1425548941
2915,0,0,0,46,40,1,1425548911
2916,0,0,0,46,40,1,1425548882
2917,0,0,0,46,40,1,1425548851
2918,0,0,0,46,40,1,1425548821
2919,0,0,0,46,40,1,1425548791
2920,0,0,0,46,40,1,1425548761
2921,0,0,0,46,40,1,1425548732
2922,0,0,0,46,40,1,1425548702
2923,0,0,0,46,40,1,1425548671
2924,0,0,0,46,40,1,1425548641
2925,0,0,0,46,40,1,1425548611
2926,0,0,0,46,40,1,1425548581
2927,0,0,0,46,40,1,1425548551
2928,0,0,0,46,40,1,1425548521
2929,0,0,0,46,40,1,1425548492
2930,0,0,0,46,40,1,1425548462
2931,0,0,0,46,40,1,1425548431
2932,0,0,0,46,40,1,1425548401
2933,0,0,0,46,40,1,1425548372
2934,0,0,0,46,40,1,1425548342
2935,0,0,0,46,40,1,1425548312
2936,0,0,0,46,40,1,1425548282
2937,0,0,0,46,40,1,1425548251
2938,0,0,0,46,40,1,1425548221
2939,0,0,0,46,40,1,1425548192
2940,0,0,0,46,40,1,1425548162
2941,0,0,0,46,40,1,1425548131
2942,0,0,0,46,40,1,1425548101
2943,0,0,0,46,40,1,1425548072
2944,0,0,0,46,40,1,1425548042
2945,0,0,0,46,40,1,1425548011
2946,0,0,0,46,40,1,1425547981
2947,0,0,0,46,40,1,1425547952
2948,0,0,0,46,40,1,1425547922
2949,0,0,0,46,40,1,1425547892
2950,0,0,0,46,40,1,1425547862
2951,0,0,0,46,40,1,1425547831
2952,0,0,0,46,40,1,1425547801
2953,0,0,0,46,40,1,1425547771
2954,0,0,0,46,40,1,1425547741
2955,0,0,0,46,40,1,1425547711
2956,0,0,0,46,40,1,1425547681
2957,0,0,0,46,40,1,1425547652
2958,0,0,0,46,40,1,1425547622
2959,0,0,0,46,40,1,1425547592
2960,0,0,0,46,40,1,1425547561
2961,0,0,0,46,40,1,1425547532
2962,0,0,0,46,40,1,1425547502
2963,0,0,0,46,40,1,1425547471
2964,0,0,0,46,40,1,1425547441
2965,0,0,0,46,40,1,1425547412
2966,0,0,0,46,40,1,1425547382
2967,0,0,0,46,40,1,1425547352
2968,0,0,0,46,40,1,1425547322
2969,0,0,0,46,40,1,1425547291
2970,0,0,0,46,40,1,1425547261
2971,0,0,0,46,40,1,1425547232
2972,0,0,0,46,40,1,1425547202
2973,0,0,0,46,40,1,1425547172
2974,0,0,0,46,40,1,1425547142
2975,0,0,0,46,40,1,1425547112
2976,0,0,0,46,40,1,1425547082
2977,0,0,0,46,40,1,1425547052
2978,0,0,0,46,40,1,1425547022
2979,0,0,0,46,40,1,1425546992
2980,0,0,0,46,40,1,1425546962
2981,0,0,0,46,40,1,1425546931
2982,0,0,0,46,40,1,1425546901
2983,0,0,0,46,40,1,1425546872
2984,0,0,0,46,40,1,1425546842
2985,0,0,0,46,40,1,1425546812
2986,0,0,0,46,40,1,1425546782
2987,0,0,0,46,40,1,1425546752
2988,0,0,0,46,40,1,1425546722
2989,0,0,0,46,40,1,1425546692
2990,0,0,0,46,40,1,1425546662
2991,0,0,0,46,40,1,1425546632
2992,0,0,0,46,40,1,1425546602
2993,0,0,0,46,40,1,1425546571
2994,0,0,0,46,40,1,1425546541
2995,0,0,0,46,40,1,1425546512
2996,0,0,0,46,40,1,1425546482
2997,0,0,0,46,40,1,1425546452
2998,0,0,0,46,40,1,1425546422
2999,0,0,0,46,40,1,1425546392
3000,0,0,0,46,40,1,1425546362
3001,0,0,0,46,40,1,1425546332
3002,0,0,0,46,40,1,1425546302
3003,0,0,0,46,40,1,1425546272
3004,0,0,0,46,40,1,1425546242
3005,0,0,0,46,40,1,1425546212
3006,0,0,0,46,40,1,1425546182
3007,0,0,0,46,40,1,1425546152
3008,0,0,0,46,40,1,1425546122
3009,0,0,0,46,40,1,1425546092
3010,0,0,0,46,40,1,1425546062
3011,0,0,0,46,40,1,1425546031
3012,0,0,0,46,40,1,1425546001
3013,0,0,0,46,40,1,1425545972
3014,0,0,0,46,40,1,1425545942
3015,0,0,0,46,40,1,1425545912
3016,0,0,0,46,40,1,1425545882
3017,0,0,0,46,40,1,1425545852
3018,0,0,0,46,40,1,1425545822
3019,0,0,0,46,40,1,1425545791
3020,0,0,0,46,40,1,1425545761
3021,0,0,0,46,40,1,1425545732
3022,0,0,0,46,40,1,1425545702
3023,0,0,0,46,40,1,1425545671
3024,0,0,0,46,40,1,1425545641
3025,0,0,0,46,40,1,1425545612
3026,0,0,0,46,40,1,1425545582
3027,0,0,0,46,40,1,1425545551
3028,0,0,0,46,40,1,1425545521
